"index","customer_no","account_balance","acc_bal_running_total"
15278,4793,0,0
15279,4794,0,0
15280,4795,0,0
15281,4796,0,0
15282,4797,0,0
15283,4798,0,0
15284,4799,0,0
15285,4800,57.7,0
15286,4801,0,0
15287,4802,0,0
15288,4803,0,0
15289,4804,0,0
15290,4805,0,0
15291,4806,0,0
15292,4807,0,0
15293,4808,0,0
15294,4809,0,0
15295,4810,0,0
15296,4811,0,0
15297,4812,0,0
15298,4813,0,0
15299,4814,0,0
15300,4815,0,0
15301,4816,0,0
15302,4817,0,0
15303,4818,0,0
15304,4819,0,0
15305,4820,0,0
15306,4821,0,0
15307,4822,0,0
15308,4823,0,0
15309,4824,0,0
15310,4825,0,0
15311,4826,0,0
15312,4827,0,0
15313,4828,0,0
15314,4829,0,0
15315,4830,0,0
15316,4831,0,0
15317,4832,0,0
15318,4833,0,0
15319,4834,0,0
15320,4835,0,0
15321,4836,0,0
15322,4837,0,0
15323,4838,0,0
15324,4839,0,0
15325,4840,0,0
15326,4841,0,0
15327,4842,0,0
15328,4843,0,0
15329,4844,0,0
15330,4845,0,0
15331,4846,0,0
15332,4847,0,0
15333,4848,0,0
15334,4849,0,0
15335,4850,0,0
15336,4851,0,0
15337,4852,75.51,0
15338,4853,0,0
15339,4854,42.69,0
15340,4855,0,0
15341,4856,0,0
15342,4857,0,0
15343,4858,0,0
15344,4859,0,0
15345,4860,0,0
15346,4861,0,0
15347,4862,0,0
15348,4863,0,0
15349,4864,30.74,0
15350,4865,0,0
15351,4866,0,0
15352,4867,0,0
15353,4868,0,0
15354,4869,0,0
15355,4870,0,0
15356,4871,0,0
15357,4872,0,0
15358,4873,0,0
15359,4874,0,0
15360,4875,0,0
15361,4876,0,0
15362,4877,0,0
15363,4878,0,0
15364,4879,0,0
15365,4880,0,0
15366,4881,0,0
15367,4882,0,0
15368,4883,0,0
15369,4884,0,0
15370,4885,0,0
15371,4886,0,0
15372,4887,0,0
15373,4888,0,0
15374,4889,0,0
15375,4890,0,0
15376,4891,0,0
15377,4892,60.41,0
15378,4893,0,0
15379,4894,0,0
15380,4895,-2.5,0
15381,4896,0,0
15382,4897,0,0
15383,4898,0,0
15384,4899,69.27,0
15385,4900,0,0
15386,4901,0,0
15387,4902,0,0
15388,4903,0,0
15389,4904,0,0
15390,4905,0,0
15391,4906,0,0
15392,4907,0,0
15393,4908,0,0
15394,4909,0,0
15395,4910,0,0
15396,4911,0,0
15397,4912,0,0
15398,4913,0,0
15399,4914,0,0
15400,4915,52.13,0
15401,4916,0,0
15402,4917,0,0
15403,4918,0,0
15404,4919,0,0
15405,4920,0,0
15406,4921,0,0
15407,4922,0,0
15408,4923,168.43,0
15409,4924,0,0
15410,4925,0,0
15411,4926,0,0
15412,4927,0,0
15413,4928,0,0
15414,4929,0,0
15415,4930,0,0
15416,4931,0,0
15417,4932,0,0
15418,4933,0,0
15419,4934,0,0
15420,4935,0,0
15421,4936,0,0
15422,4937,0,0
15423,4938,0,0
15424,4939,0,0
15425,4940,0,0
15426,4941,188.81,0
15427,4942,0,0
15428,4943,0,0
15429,4944,0,0
15430,4945,0,0
15431,4946,0,0
15432,4947,0,0
15433,4948,0,0
15434,4949,0,0
15435,4950,0,0
15436,4951,0,0
15437,4952,0,0
15438,4953,0,0
15439,4954,0,0
15440,4955,0,0
15441,4956,0,0
15442,4957,0,0
15443,4958,0,0
15444,4959,0,0
15445,4960,0,0
15446,4961,0,0
15447,4962,0,0
15448,4963,0,0
15449,4964,0,0
15450,4965,0,0
15451,4966,0,0
15452,4967,0,0
15453,4968,0,0
15454,4969,0,0
15455,4970,0,0
15456,4971,0,0
15457,4972,0,0
15458,4973,0,0
15459,4974,0,0
15460,4975,0,0
15461,4976,0,0
15462,4977,30.73,0
15463,4978,0,0
15464,4979,0,0
15465,4980,0,0
15466,4981,0,0
15467,4982,0,0
15468,4983,0,0
15469,4984,0,0
15470,4985,0,0
15471,4986,0,0
15472,4987,4.89,0
15473,4988,0,0
15474,4989,0,0
15475,4990,0,0
15476,4991,0,0
15477,4992,0,0
15478,4993,0,0
15479,4994,0,0
15480,4995,0,0
15481,4996,0,0
15482,4997,1.2,0
15483,4998,0,0
15484,4999,0,0
15485,5000,0,0
15486,5001,0,0
15487,5002,0,0
15488,5003,0,0
15489,5004,0,0
15490,5005,0,0
15491,5006,0,0
15492,5007,0,0
15493,5008,0,0
15494,5009,0,0
15495,5010,0,0
15496,5011,0,0
15497,5012,0,0
15498,5013,0,0
15499,5014,0,0
15500,5015,0.5,0
15501,5016,0,0
15502,5017,0,0
15503,5018,0,0
15504,5019,0,0
15505,5020,0,0
15506,5021,0,0
15507,5022,0,0
15508,5023,0,0
15509,5024,0,0
15510,5025,0,0
15511,5026,0,0
15512,5027,0,0
15513,5028,0,0
15514,5029,0,0
15515,5030,0,0
15516,5031,0,0
15517,5032,0,0
15518,5033,0,0
15519,5034,0,0
15520,5035,0,0
15521,5036,0,0
15522,5037,0,0
15523,5038,0,0
15524,5039,0,0
15525,5040,0,0
15526,5041,0,0
15527,5042,0,0
15528,5043,0,0
15529,5044,0,0
15530,5045,0,0
15531,5046,0,0
15532,5047,0,0
15533,5048,0,0
15534,5049,0,0
15535,5050,0,0
15536,5051,0,0
15537,5052,0,0
15538,5053,0,0
15539,5054,0,0
15540,5055,0,0
15541,5056,0,0
15542,5057,0,0
15543,5058,0,0
15544,5059,0,0
15545,5060,0,0
15546,5061,12.01,0
15547,5062,0,0
15548,5063,139.69,0
15549,5064,0,0
15550,5065,0,0
15551,5066,0,0
15552,5067,0,0
15553,5068,0,0
15554,5069,0,0
15555,5070,198.83,0
15556,5071,0,0
15557,5072,0,0
15558,5073,0,0
15559,5074,0,0
15560,5075,0,0
15561,5076,0,0
15562,5077,0,0
15563,5078,0,0
15564,5079,0,0
15565,5080,0,0
15566,5081,0,0
15567,5082,0,0
15568,5083,0,0
15569,5084,0,0
15570,5085,0,0
15571,5086,0,0
15572,5087,0,0
15573,5088,0,0
15574,5089,0,0
15575,5090,0,0
15576,5091,0,0
15577,5092,0,0
15578,5093,0,0
15579,5094,0,0
15580,5095,0,0
15581,5096,0,0
15582,5097,0,0
15583,5098,0,0
15584,5099,0,0
15585,5100,0,0
15586,5101,0,0
15587,5102,0,0
15588,5103,0,0
15589,5104,0,0
15590,5105,0,0
15591,5106,0,0
15592,5107,0,0
15593,5108,0,0
15594,5109,0,0
15595,5110,0,0
15596,5111,0,0
15597,5112,0,0
15598,5113,0,0
15599,5114,0,0
15600,5115,0,0
15601,5116,0,0
15602,5117,0,0
15603,5118,0,0
15604,5119,0,0
15605,5120,0,0
15606,5121,0.6,0
15607,5122,0,0
15608,5123,0,0
15609,5124,0,0
15610,5125,0,0
15611,5126,0,0
15612,5127,0,0
15613,5128,0,0
15614,5129,0,0
15615,5130,0,0
15616,5131,0,0
15617,5132,0,0
15618,5133,0,0
15619,5134,0,0
15620,5135,0,0
15621,5136,0,0
15622,5137,2.98,0
15623,5138,0,0
15624,5139,0,0
15625,5140,0,0
15626,5141,0,0
15627,5142,0,0
15628,5143,93.48,0
15629,5144,15.31,0
15630,5145,0,0
15631,5146,0,0
15632,5147,0,0
15633,5148,0,0
15634,5149,0,0
15635,5150,0,0
15636,5151,0,0
15637,5152,0,0
15638,5153,0,0
15639,5154,0,0
15640,5155,0,0
15641,5156,0,0
15642,5157,0,0
15643,5158,0,0
15644,5159,0,0
15645,5160,4.18,0
15646,5161,0,0
15647,5162,0,0
15648,5163,0,0
15649,5164,0,0
15650,5165,0,0
15651,5166,0,0
15652,5167,0,0
15653,5168,0,0
15654,5169,0.5,0
15655,5170,0,0
15656,5171,0,0
15657,5172,0,0
15658,5173,0,0
15659,5174,0,0
15660,5175,0,0
15661,5176,0,0
15662,5177,0,0
15663,5178,104.42,0
15664,5179,0,0
15665,5180,0,0
15666,5181,0,0
15667,5182,0,0
15668,5183,0,0
15669,5184,0,0
15670,5185,0,0
15671,5186,0,0
15672,5187,0,0
15673,5188,0,0
15674,5189,0,0
15675,5190,0,0
15676,5191,0,0
15677,5192,0,0
15678,5193,0,0
15679,5194,0,0
15680,5195,0,0
15681,5196,0,0
15682,5197,0,0
15683,5198,0,0
15684,5199,0,0
15685,5200,0,0
15686,5201,0,0
15687,5202,0,0
15688,5203,0,0
15689,5204,28.97,0
15690,5205,0,0
15691,5206,0,0
15692,5207,0,0
15693,5208,0,0
15694,5209,0,0
15695,5210,0,0
15696,5211,0,0
15697,5212,0,0
15698,5213,0,0
15699,5214,0,0
15700,5215,0,0
15701,5216,0,0
15702,5217,0,0
15703,5218,0,0
15704,5219,0,0
15705,5220,0,0
15706,5221,0,0
15707,5222,0,0
15708,5223,0,0
15709,5224,66.15,0
15710,5225,0,0
15711,5226,0,0
15712,5227,0,0
15713,5228,0,0
15714,5229,0,0
15715,5230,0,0
15716,5231,0,0
15717,5232,0,0
15718,5233,4.13,0
15719,5234,0,0
15720,5235,0,0
15721,5236,0,0
15722,5237,0,0
15723,5238,0,0
15724,5239,0,0
15725,5240,0,0
15726,5241,0,0
15727,5242,0,0
15728,5243,-1,0
15729,5244,0,0
15730,5245,0,0
15731,5246,0,0
15732,5247,0,0
15733,5248,0,0
15734,5249,0,0
15735,5250,0,0
15736,5251,0,0
15737,5252,0,0
15738,5253,0,0
15739,5254,0,0
15740,5255,0,0
15741,5256,0,0
15742,5257,0,0
15743,5258,0,0
15744,5259,0,0
15745,5260,0,0
15746,5261,0,0
15747,5262,0,0
15748,5263,108.91,0
15749,5264,0,0
15750,5265,0,0
15751,5266,0,0
15752,5267,0,0
15753,5268,0,0
15754,5269,0,0
15755,5270,0,0
15756,5271,0,0
15757,5272,0,0
15758,5273,0,0
15759,5274,0,0
15760,5275,0,0
15761,5276,0,0
15762,5277,0.5,0
15763,5278,0,0
15764,5279,0,0
15765,5280,0,0
15766,5281,0,0
15767,5282,0,0
15768,5283,0,0
15769,5284,0,0
15770,5285,0,0
15771,5286,0,0
15772,5287,0,0
15773,5288,0,0
15774,5289,0,0
15775,5290,0,0
15776,5291,0,0
15777,5292,0,0
15778,5293,110.96,0
15779,5294,0,0
15780,5295,0,0
15781,5296,0,0
15782,5297,0,0
15783,5298,0,0
15784,5299,0,0
15785,5300,0,0
15786,5301,0,0
15787,5302,0,0
15788,5303,0,0
15789,5304,0,0
15790,5305,0,0
15791,5306,0,0
15792,5307,0,0
15793,5308,0,0
15794,5309,0,0
15795,5310,0,0
15796,5311,9.29,0
15797,5312,0,0
15798,5313,0,0
15799,5314,0,0
15800,5315,0,0
15801,5316,0,0
15802,5317,0,0
15803,5318,0,0
15804,5319,0,0
15805,5320,0,0
15806,5321,0,0
15807,5322,0,0
15808,5323,2.8,0
15809,5324,0,0
15810,5325,0,0
15811,5326,0,0
15812,5327,0,0
15813,5328,0,0
15814,5329,0,0
15815,5330,0,0
15816,5331,0,0
15817,5332,0,0
15818,5333,0,0
15819,5334,0,0
15820,5335,0,0
15821,5336,0,0
15822,5337,0,0
15823,5338,0,0
15824,5339,0.5,0
15825,5340,0,0
15826,5341,0,0
15827,5342,0,0
15828,5343,0,0
15829,5344,0,0
15830,5345,0,0
15831,5346,0,0
15832,5347,0,0
15833,5348,0,0
15834,5349,0,0
15835,5350,0,0
15836,5351,0,0
15837,5352,0,0
15838,5353,0,0
15839,5354,0,0
15840,5355,0,0
15841,5356,0,0
15842,5357,41.44,0
15843,5358,0,0
15844,5359,0,0
15845,5360,0,0
15846,5361,0,0
15847,5362,0,0
15848,5363,0,0
15849,5364,75.21,0
15850,5365,0,0
15851,5366,0,0
15852,5367,0,0
15853,5368,0,0
15854,5369,0,0
15855,5370,0,0
15856,5371,0,0
15857,5372,0,0
15858,5373,0,0
15859,5374,0,0
15860,5375,0,0
15861,5376,0,0
15862,5377,0,0
15863,5378,0,0
15864,5379,0,0
15865,5380,0,0
15866,5381,0,0
15867,5382,0,0
15868,5383,0,0
15869,5384,0,0
15870,5385,0,0
15871,5386,0,0
15872,5387,0,0
15873,5388,0,0
15874,5389,24.45,0
15875,5390,0,0
15876,5391,0,0
15877,5392,0,0
15878,5393,0,0
15879,5394,0,0
15880,5395,0,0
15881,5396,0,0
15882,5397,0,0
15883,5398,0,0
15884,5399,0,0
15885,5400,0,0
15886,5401,0,0
15887,5402,0,0
15888,5403,0,0
15889,5404,0,0
15890,5405,0,0
15891,5406,0,0
15892,5407,0,0
15893,5408,0,0
15894,5409,0,0
15895,5410,0,0
15896,5411,0,0
15897,5412,0,0
15898,5413,52.69,0
15899,5414,0,0
15900,5415,0,0
15901,5416,0,0
15902,5417,0,0
15903,5418,0,0
15904,5419,0,0
15905,5420,0,0
15906,5421,0,0
15907,5422,0,0
15908,5423,0,0
15909,5424,0,0
15910,5425,0,0
15911,5426,0,0
15912,5427,0,0
15913,5428,0,0
15914,5429,0,0
15915,5430,0,0
15916,5431,0,0
15917,5432,0,0
15918,5433,0,0
15919,5434,0,0
15920,5435,0,0
15921,5436,0,0
15922,5437,0,0
15923,5438,0,0
15924,5439,0,0
15925,5440,0,0
15926,5441,0,0
15927,5442,0,0
15928,5443,0,0
15929,5444,0,0
15930,5445,0,0
15931,5446,0,0
15932,5447,0,0
15933,5448,0,0
15934,5449,0,0
15935,5450,0,0
15936,5451,0,0
15937,5452,0,0
15938,5453,0,0
15939,5454,0,0
15940,5455,0,0
15941,5456,0,0
15942,5457,0,0
15943,5458,0,0
15944,5459,36.51,0
15945,5460,0,0
15946,5461,0,0
15947,5462,56.6,0
15948,5463,0,0
15949,5464,0,0
15950,5465,0,0
15951,5466,0,0
15952,5467,0,0
15953,5468,0,0
15954,5469,0,0
15955,5470,0,0
15956,5471,0,0
15957,5472,0,0
15958,5473,0,0
15959,5474,0,0
15960,5475,0,0
15961,5476,0,0
15962,5477,0,0
15963,5478,0,0
15964,5479,0,0
15965,5480,0,0
15966,5481,0,0
15967,5482,0,0
15968,5483,0,0
15969,5484,0,0
15970,5485,0,0
15971,5486,0,0
15972,5487,0,0
15973,5488,0,0
15974,5489,0,0
15975,5490,0,0
15976,5491,0,0
15977,5492,0,0
15978,5493,0,0
15979,5494,0,0
15980,5495,0,0
15981,5496,0,0
15982,5497,0,0
15983,5498,0,0
15984,5499,0,0
15985,5500,0,0
15986,5501,0,0
15987,5502,0,0
15988,5503,0,0
15989,5504,0,0
15990,5505,48.72,0
15991,5506,0,0
15992,5507,0,0
15993,5508,0,0
15994,5509,0,0
15995,5510,0,0
15996,5511,0,0
15997,5512,0,0
15998,5513,0,0
15999,5514,0,0
16000,5515,0,0
16001,5516,0,0
16002,5517,0,0
16003,5518,0,0
16004,5519,0,0
16005,5520,0,0
16006,5521,0,0
16007,5522,0,0
16008,5523,0,0
16009,5524,0,0
16010,5525,0,0
16011,5526,0,0
16012,5527,0,0
16013,5528,0,0
16014,5529,0,0
16015,5530,0,0
16016,5531,11.91,0
16017,5532,0,0
16018,5533,0,0
16019,5534,0,0
16020,5535,0,0
16021,5536,0,0
16022,5537,0,0
16023,5538,1,0
16024,5539,0,0
16025,5540,0,0
16026,5541,0,0
16027,5542,0,0
16028,5543,0,0
16029,5544,0,0
16030,5545,0,0
16031,5546,0,0
16032,5547,0,0
16033,5548,0,0
16034,5549,0,0
16035,5550,0,0
16036,5551,0,0
16037,5552,0,0
16038,5553,0,0
16039,5554,0,0
16040,5555,0,0
16041,5556,0,0
16042,5557,0,0
16043,5558,0,0
16044,5559,0,0
16045,5560,0,0
16046,5561,0,0
16047,5562,0,0
16048,5563,0,0
16049,5564,0,0
16050,5565,0,0
16051,5566,0,0
16052,5567,0,0
16053,5568,0,0
16054,5569,0,0
16055,5570,0,0
16056,5571,0,0
16057,5572,0,0
16058,5573,0,0
16059,5574,0,0
16060,5575,0,0
16061,5576,0,0
16062,5577,0,0
16063,5578,0,0
16064,5579,0,0
16065,5580,0,0
16066,5581,0,0
16067,5582,0,0
16068,5583,0,0
16069,5584,0,0
16070,5585,0,0
16071,5586,28.72,0
16072,5587,0,0
16073,5588,222.71,0
16074,5589,0.5,0
16075,5590,0,0
16076,5591,0,0
16077,5592,0,0
16078,5593,0,0
16079,5594,0,0
16080,5595,0,0
16081,5596,0,0
16082,5597,0,0
16083,5598,0,0
16084,5599,0,0
16085,5600,0,0
16086,5601,0,0
16087,5602,0,0
16088,5603,0,0
16089,5604,0,0
16090,5605,0,0
16091,5606,0,0
16092,5607,0,0
16093,5608,0,0
16094,5609,0,0
16095,5610,0,0
16096,5611,0,0
16097,5612,0,0
16098,5613,0,0
16099,5614,0,0
16100,5615,0,0
16101,5616,7.39,0
16102,5617,0,0
16103,5618,0,0
16104,5619,0,0
16105,5620,0,0
16106,5621,0,0
16107,5622,0,0
16108,5623,0,0
16109,5624,0,0
16110,5625,67.36,0
16111,5626,0,0
16112,5627,0,0
16113,5628,0,0
16114,5629,0,0
16115,5630,0,0
16116,5631,0,0
16117,5632,0,0
16118,5633,0,0
16119,5634,0,0
16120,5635,0,0
16121,5636,0,0
16122,5637,0,0
16123,5638,0,0
16124,5639,0,0
16125,5640,0,0
16126,5641,0,0
16127,5642,0,0
16128,5643,0,0
16129,5644,34.7,0
16130,5645,0,0
16131,5646,0,0
16132,5647,0,0
16133,5648,0,0
16134,5649,0,0
16135,5650,0,0
16136,5651,0,0
16137,5652,0,0
16138,5653,0,0
16139,5654,0,0
16140,5655,0,0
16141,5656,0,0
16142,5657,0,0
16143,5658,0,0
16144,5659,0,0
16145,5660,0,0
16146,5661,0,0
16147,5662,0,0
16148,5663,0,0
16149,5664,0,0
16150,5665,0,0
16151,5666,0,0
16152,5667,21.25,0
16153,5668,0,0
16154,5669,0,0
16155,5670,0,0
16156,5671,0,0
16157,5672,0,0
16158,5673,0,0
16159,5674,0,0
16160,5675,0,0
16161,5676,0,0
16162,5677,0,0
16163,5678,0,0
16164,5679,50.18,0
16165,5680,0,0
16166,5681,143.66,0
16167,5682,0,0
16168,5683,0,0
16169,5684,0,0
16170,5685,0,0
16171,5686,0,0
16172,5687,0,0
16173,5688,0,0
16174,5689,0,0
16175,5690,0,0
16176,5691,0,0
16177,5692,0,0
16178,5693,58.32,0
16179,5694,0,0
16180,5695,0,0
16181,5696,0,0
16182,5697,0,0
16183,5698,0,0
16184,5699,0,0
16185,5700,0,0
16186,5701,0,0
16187,5702,0,0
16188,5703,0,0
16189,5704,0,0
16190,5705,0,0
16191,5706,0,0
16192,5707,0,0
16193,5708,0,0
16194,5709,0,0
16195,5710,0,0
16196,5711,0,0
16197,5712,0,0
16198,5713,0,0
16199,5714,100.14,0
16200,5715,0,0
16201,5716,0,0
16202,5717,0,0
16203,5718,0,0
16204,5719,0,0
16205,5720,0,0
16206,5721,0,0
16207,5722,19.95,0
16208,5723,0,0
16209,5724,0,0
16210,5725,0,0
16211,5726,0.5,0
16212,5727,0,0
16213,5728,0,0
16214,5729,0,0
16215,5730,17.18,0
16216,5731,0.62,0
16217,5732,0.5,0
16218,5733,0,0
16219,5734,0,0
16220,5735,0,0
16221,5736,0,0
16222,5737,0,0
16223,5738,0,0
16224,5739,0,0
16225,5740,0,0
16226,5741,0,0
16227,5742,78.8,0
16228,5743,-2.5,0
16229,5744,0,0
16230,5745,0,0
16231,5746,0,0
16232,5747,0,0
16233,5748,0,0
16234,5749,0,0
16235,5750,0,0
16236,5751,0,0
16237,5752,18,0
16238,5753,0,0
16239,5754,0,0
16240,5755,0,0
16241,5756,85.09,0
16242,5757,0,0
16243,5758,0,0
16244,5759,0,0
16245,5760,0,0
16246,5761,0,0
16247,5762,0,0
16248,5763,0,0
16249,5764,0,0
16250,5765,0,0
16251,5766,0,0
16252,5767,0,0
16253,5768,0,0
16254,5769,0,0
16255,5770,0,0
16256,5771,0,0
16257,5772,0,0
16258,5773,0,0
16259,5774,0,0
16260,5775,0,0
16261,5776,0,0
16262,5777,0,0
16263,5778,0,0
16264,5779,0,0
16265,5780,0,0
16266,5781,0,0
16267,5782,0,0
16268,5783,0,0
16269,5784,0,0
16270,5785,0,0
16271,5786,0,0
16272,5787,0,0
16273,5788,0,0
16274,5789,0,0
16275,5790,0,0
16276,5791,0,0
16277,5792,0,0
16278,5793,0,0
16279,5794,0,0
16280,5795,0,0
16281,5796,0,0
16282,5797,0,0
16283,5798,0,0
16284,5799,0,0
16285,5800,0,0
16286,5801,0,0
16287,5802,0,0
16288,5803,0,0
16289,5804,16.64,0
16290,5805,0,0
16291,5806,0,0
16292,5807,0,0
16293,5808,87.3,0
16294,5809,0,0
16295,5810,0,0
16296,5811,0,0
16297,5812,0,0
16298,5813,0,0
16299,5814,0,0
16300,5815,0,0
16301,5816,0,0
16302,5817,0,0
16303,5818,0,0
16304,5819,0,0
16305,5820,28.75,0
16306,5821,0,0
16307,5822,0,0
16308,5823,0.01,0
16309,5824,223.25,0
16310,5825,0,0
16311,5826,0,0
16312,5827,0,0
16313,5828,0,0
16314,5829,0,0
16315,5830,1,0
16316,5831,0,0
16317,5832,0,0
16318,5833,0,0
16319,5834,0,0
16320,5835,0,0
16321,5836,0,0
16322,5837,0,0
16323,5838,0,0
16324,5839,0,0
16325,5840,0,0
16326,5841,0,0
16327,5842,0,0
16328,5843,0,0
16329,5844,0,0
16330,5845,0,0
16331,5846,0,0
16332,5847,0,0
16333,5848,0,0
16334,5849,0,0
16335,5850,0,0
16336,5851,0,0
16337,5852,0,0
16338,5853,0,0
16339,5854,0,0
16340,5855,0,0
16341,5856,0,0
16342,5857,0,0
16343,5858,0,0
16344,5859,0,0
16345,5860,70.63,0
16346,5861,0,0
16347,5862,0,0
16348,5863,0,0
16349,5864,0,0
16350,5865,0,0
16351,5866,0,0
16352,5867,0,0
16353,5868,0,0
16354,5869,0,0
16355,5870,0,0
16356,5871,124.94,0
16357,5872,0,0
16358,5873,-2.5,0
16359,5874,0,0
16360,5875,0,0
16361,5876,0,0
16362,5877,0,0
16363,5878,0,0
16364,5879,0,0
16365,5880,298.79,0
16366,5881,0,0
16367,5882,0,0
16368,5883,0,0
16369,5884,0,0
16370,5885,0,0
16371,5886,0,0
16372,5887,0,0
16373,5888,0,0
16374,5889,0,0
16375,5890,0,0
16376,5891,0,0
16377,5892,0,0
16378,5893,0,0
16379,5894,0,0
16380,5895,0,0
16381,5896,0,0
16382,5897,0,0
16383,5898,27.76,0
16384,5899,0,0
16385,5900,0,0
16386,5901,0,0
16387,5902,0,0
16388,5903,43.14,0
16389,5904,0,0
16390,5905,1.45,0
16391,5906,0,0
16392,5907,0,0
16393,5908,0,0
16394,5909,0,0
16395,5910,0,0
16396,5911,0,0
16397,5912,0,0
16398,5913,0,0
16399,5914,0,0
16400,5915,24.99,0
16401,5916,0,0
16402,5917,0,0
16403,5918,0,0
16404,5919,0,0
16405,5920,0,0
16406,5921,61.5,0
16407,5922,0,0
16408,5923,0,0
16409,5924,0,0
16410,5925,27.37,0
16411,5926,0,0
16412,5927,0,0
16413,5928,0,0
16414,5929,0,0
16415,5930,0,0
16416,5931,0,0
16417,5932,0,0
16418,5933,0,0
16419,5934,0,0
16420,5935,0,0
16421,5936,0,0
16422,5937,0,0
16423,5938,0,0
16424,5939,0,0
16425,5940,0,0
16426,5941,0,0
16427,5942,0,0
16428,5943,0,0
16429,5944,0,0
16430,5945,0,0
16431,5946,0,0
16432,5947,0,0
16433,5948,0,0
16434,5949,0,0
16435,5950,0,0
16436,5951,0,0
16437,5952,0,0
16438,5953,3.11,0
16439,5954,0,0
16440,5955,0,0
16441,5956,0,0
16442,5957,0,0
16443,5958,0,0
16444,5959,0,0
16445,5960,0,0
16446,5961,0,0
16447,5962,0,0
16448,5963,0,0
16449,5964,0,0
16450,5965,0,0
16451,5966,0,0
16452,5967,0,0
16453,5968,0,0
16454,5969,0,0
16455,5970,0,0
16456,5971,0,0
16457,5972,0,0
16458,5973,70.96,0
16459,5974,0,0
16460,5975,0,0
16461,5976,0,0
16462,5977,0,0
16463,5978,0,0
16464,5979,0,0
16465,5980,25.55,0
16466,5981,0,0
16467,5982,0,0
16468,5983,0,0
16469,5984,0,0
16470,5985,0,0
16471,5986,0,0
16472,5987,0,0
16473,5988,0,0
16474,5989,44.39,0
16475,5990,0,0
16476,5991,0,0
16477,5992,0,0
16478,5993,0,0
16479,5994,0,0
16480,5995,0,0
16481,5996,0,0
16482,5997,0.5,0
16483,5998,0,0
16484,5999,0,0
16485,6000,0,0
16486,6001,3.4,0
16487,6002,0,0
16488,6003,22.16,0
16489,6004,0,0
16490,6005,0,0
16491,6006,0,0
16492,6007,0,0
16493,6008,1,0
16494,6009,0,0
16495,6010,0,0
16496,6011,0,0
16497,6012,0,0
16498,6013,0,0
16499,6014,0,0
16500,6015,0,0
16501,6016,0,0
16502,6017,0,0
16503,6018,71.72,0
16504,6019,0,0
16505,6020,0,0
16506,6021,0,0
16507,6022,0,0
16508,6023,0,0
16509,6024,2.46,0
16510,6025,0.5,0
16511,6026,0,0
16512,6027,0,0
16513,6028,2.65,0
16514,6029,0,0
16515,6030,0,0
16516,6031,0,0
16517,6032,0,0
16518,6033,0,0
16519,6034,0,0
16520,6035,0,0
16521,6036,0,0
16522,6037,0,0
16523,6038,0,0
16524,6039,0,0
16525,6040,0,0
16526,6041,10.6,0
16527,6042,0,0
16528,6043,0,0
16529,6044,0,0
16530,6045,0,0
16531,6046,0,0
16532,6047,0,0
16533,6048,0,0
16534,6049,0,0
16535,6050,0,0
16536,6051,0,0
16537,6052,0,0
16538,6053,42.4,0
16539,6054,0,0
16540,6055,0,0
16541,6056,0,0
16542,6057,7.33,0
16543,6058,0.4,0
16544,6059,0,0
16545,6060,98.59,0
16546,6061,2.5,0
16547,6062,0,0
16548,6063,0,0
16549,6064,0,0
16550,6065,0,0
16551,6066,0,0
16552,6067,15.85,0
16553,6068,0,0
16554,6069,0,0
16555,6070,0,0
16556,6071,10.78,0
16557,6072,126.67,0
16558,6073,0,0
16559,6074,0,0
16560,6075,0,0
16561,6076,0,0
16562,6077,59.83,0
16563,6078,62.57,0
16564,6079,0,0
16565,6080,0,0
16566,6081,0,0
16567,6082,0,0
16568,6083,0,0
16569,6084,0,0
16570,6085,0,0
16571,6086,21.61,0
16572,6087,0,0
16573,6088,0,0
16574,6089,0,0
16575,6090,0,0
16576,6091,0,0
16577,6092,0,0
16578,6093,0,0
16579,6094,0,0
16580,6095,0,0
16581,6096,0,0
16582,6097,0,0
16583,6098,0,0
16584,6099,0,0
16585,6100,0,0
16586,6101,0,0
16587,6102,0,0
16588,6103,2.85,0
16589,6104,0,0
16590,6105,0,0
16591,6106,0,0
16592,6107,0,0
16593,6108,5,0
16594,6109,0,0
16595,6110,0,0
16596,6111,0,0
16597,6112,0,0
16598,6113,0,0
16599,6114,0,0
16600,6115,0.09,0
16601,6116,0,0
16602,6117,0,0
16603,6118,0,0
16604,6119,0,0
16605,6120,0,0
16606,6121,307.85,0
16607,6122,0,0
16608,6123,0,0
16609,6124,0,0
16610,6125,0,0
16611,6126,0,0
16612,6127,0,0
16613,6128,0,0
16614,6129,0,0
16615,6130,50.77,0
16616,6131,0,0
16617,6132,0,0
16618,6133,0,0
16619,6134,0,0
16620,6135,0,0
16621,6136,0,0
16622,6137,0,0
16623,6138,0,0
16624,6139,0,0
16625,6140,0,0
16626,6141,0,0
16627,6142,0,0
16628,6143,0,0
16629,6144,9.97,0
16630,6145,0,0
16631,6146,0,0
16632,6147,0,0
16633,6148,0,0
16634,6149,0,0
16635,6150,0,0
16636,6151,0,0
16637,6152,40.43,0
16638,6153,218.23,0
16639,6154,0,0
16640,6155,23.37,0
16641,6156,1.5,0
16642,6157,3.59,0
16643,6158,0,0
16644,6159,0,0
16645,6160,13.22,0
16646,6161,0,0
16647,6162,0,0
16648,6163,0,0
16649,6164,0,0
16650,6165,0,0
16651,6166,0,0
16652,6167,192.05,0
