"INDEX","CUSTOMER NO","Account Balance","ACCBALRUNINGTOTAL11"
17685,"7212",0.0000,0.0000
17686,"7213",0.0000,0.0000
17687,"7214",103.8600,0.0000
17688,"7215",0.0000,0.0000
17689,"7216",71.1887,0.0000
17690,"7217",139.2310,0.0000
17691,"7218",0.0000,0.0000
17692,"7219",0.0000,0.0000
17693,"7220",5.9910,0.0000
17694,"7221",0.0000,0.0000
17695,"7222",0.0000,0.0000
17696,"7223",0.0000,0.0000
17697,"7224",0.0000,0.0000
17698,"7225",33.9400,0.0000
17699,"7226",0.0000,0.0000
17700,"7227",49.9880,0.0000
17701,"7228",0.0000,0.0000
17702,"7229",0.0000,0.0000
17703,"7230",0.0000,0.0000
17704,"7231",0.0000,0.0000
17705,"7232",0.0000,0.0000
17706,"7233",0.0000,0.0000
17707,"7234",60.0328,0.0000
17708,"7235",12.3293,0.0000
17709,"7236",0.0000,0.0000
17710,"7237",146.2632,0.0000
17711,"7238",0.0000,0.0000
17712,"7239",0.0000,0.0000
17713,"7240",0.0000,0.0000
17714,"7241",0.0000,0.0000
17715,"7242",0.0000,0.0000
17716,"7243",0.3150,0.0000
17717,"7244",0.5000,0.0000
17718,"7245",0.0000,0.0000
17719,"7246",0.0000,0.0000
17720,"7247",0.0000,0.0000
17721,"7248",0.0000,0.0000
17722,"7249",0.0000,0.0000
17723,"7250",0.0000,0.0000
17724,"7251",0.0000,0.0000
17725,"7252",0.0000,0.0000
17726,"7253",61.3662,0.0000
17727,"7254",0.0000,0.0000
17728,"7255",0.0000,0.0000
17729,"7256",0.0000,0.0000
17730,"7257",0.0000,0.0000
17731,"7258",0.0000,0.0000
17732,"7259",0.0000,0.0000
17733,"7260",0.0000,0.0000
17734,"7261",18.4950,0.0000
17735,"7262",0.0000,0.0000
17736,"7263",44.8262,0.0000
17737,"7264",3.9960,0.0000
17738,"7265",0.0000,0.0000
17739,"7266",0.0000,0.0000
17740,"7267",30.7880,0.0000
17741,"7268",0.0000,0.0000
17742,"7269",0.4000,0.0000
17743,"7270",0.0000,0.0000
17744,"7271",35.6650,0.0000
17745,"7272",146.4794,0.0000
17746,"7273",0.0000,0.0000
17747,"7274",94.3528,0.0000
17748,"7275",26.2987,0.0000
17749,"7276",158.5585,0.0000
17750,"7277",0.0000,0.0000
17751,"7278",0.0000,0.0000
17752,"7279",0.0000,0.0000
17753,"7280",0.0000,0.0000
17754,"7281",0.0000,0.0000
17755,"7282",0.0000,0.0000
17756,"7283",0.0000,0.0000
17757,"7284",0.0000,0.0000
17758,"7285",11.6676,0.0000
17759,"7286",1.6603,0.0000
17760,"7287",6.7590,0.0000
17761,"7288",0.0000,0.0000
17762,"7289",0.0000,0.0000
17763,"7290",0.0000,0.0000
17764,"7291",82.6089,0.0000
17765,"7292",0.0000,0.0000
17766,"7293",0.0000,0.0000
17767,"7294",0.0000,0.0000
17768,"7295",27.1775,0.0000
17769,"7296",0.0000,0.0000
17770,"7297",44.0427,0.0000
17771,"7298",0.0000,0.0000
17772,"7299",0.4000,0.0000
17773,"7300",0.0000,0.0000
17774,"7301",11.1721,0.0000
17775,"7302",0.0000,0.0000
17776,"7303",14.1720,0.0000
17777,"7304",0.0000,0.0000
17778,"7305",103.8056,0.0000
17779,"7306",0.0000,0.0000
17780,"7307",0.0000,0.0000
17781,"7308",0.0000,0.0000
17782,"7309",14.2497,0.0000
17783,"7310",0.0000,0.0000
17784,"7311",0.0000,0.0000
17785,"7312",9.2001,0.0000
17786,"7313",106.7706,0.0000
17787,"7314",77.3348,0.0000
17788,"7315",0.0000,0.0000
17789,"7316",0.0000,0.0000
17790,"7317",0.0000,0.0000
17791,"7318",0.0000,0.0000
17792,"7319",0.0000,0.0000
17793,"7320",0.0000,0.0000
17794,"7321",35.6446,0.0000
17795,"7322",0.0000,0.0000
17796,"7323",10.4931,0.0000
17797,"7324",0.0000,0.0000
17798,"7325",0.0000,0.0000
17799,"7326",144.5913,0.0000
17800,"7327",9.6761,0.0000
17801,"7328",92.4515,0.0000
17802,"7329",0.0000,0.0000
17803,"7330",0.0000,0.0000
17804,"7331",0.0000,0.0000
17805,"7332",60.8750,0.0000
17806,"7333",118.1704,0.0000
17807,"7334",16.4400,0.0000
17808,"7335",0.0000,0.0000
17809,"7336",0.0000,0.0000
17810,"7337",0.0000,0.0000
17811,"7338",0.0000,0.0000
17812,"7339",41.0283,0.0000
17813,"7340",6.3880,0.0000
17814,"7341",0.0000,0.0000
17815,"7342",0.0000,0.0000
17816,"7343",0.0000,0.0000
17817,"7344",0.0000,0.0000
17818,"7345",21.7807,0.0000
17819,"7346",0.0000,0.0000
17820,"7347",0.0000,0.0000
17821,"7348",0.0000,0.0000
17822,"7349",23.1600,0.0000
17823,"7350",4.3880,0.0000
17824,"7351",5.6903,0.0000
17825,"7352",0.0000,0.0000
17826,"7353",0.0000,0.0000
17827,"7354",1.7553,0.0000
17828,"7355",1.0960,0.0000
17829,"7356",0.0000,0.0000
17830,"7357",0.0000,0.0000
17831,"7358",7.1920,0.0000
17832,"7359",0.0000,0.0000
17833,"7360",0.0000,0.0000
17834,"7361",0.7960,0.0000
17835,"7362",0.0000,0.0000
17836,"7363",34.5217,0.0000
17837,"7364",0.0000,0.0000
17838,"7365",0.0000,0.0000
17839,"7366",0.0000,0.0000
17840,"7367",0.0000,0.0000
17841,"7368",0.0000,0.0000
17842,"7369",78.4784,0.0000
17843,"7370",14.3920,0.0000
17844,"7371",0.0000,0.0000
17845,"7372",0.0000,0.0000
17846,"7373",31.4009,0.0000
17847,"7374",40.2640,0.0000
17848,"7375",42.5232,0.0000
17849,"7376",0.0000,0.0000
17850,"7377",0.0000,0.0000
17851,"7378",63.9440,0.0000
17852,"7379",0.0000,0.0000
17853,"7380",0.0000,0.0000
17854,"7381",0.0000,0.0000
17855,"7382",25.7320,0.0000
17856,"7383",0.0000,0.0000
17857,"7384",0.0000,0.0000
17858,"7385",0.0000,0.0000
17859,"7386",0.0000,0.0000
17860,"7387",0.0000,0.0000
17861,"7388",0.0000,0.0000
17862,"7389",0.0000,0.0000
17863,"7390",0.0000,0.0000
17864,"7391",0.0000,0.0000
17865,"7392",0.0000,0.0000
17866,"7393",49.9027,0.0000
17867,"7394",0.0000,0.0000
17868,"7395",0.0000,0.0000
17869,"7396",0.0000,0.0000
17870,"7397",155.7167,0.0000
17871,"7398",0.0000,0.0000
17872,"7399",0.0000,0.0000
17873,"7400",0.0000,0.0000
17874,"7401",0.0000,0.0000
17875,"7402",0.0000,0.0000
17876,"7403",0.0000,0.0000
17877,"7404",0.0000,0.0000
17878,"7405",0.0000,0.0000
17879,"7406",73.7334,0.0000
17880,"7407",0.0000,0.0000
17881,"7408",0.7960,0.0000
17882,"7409",82.0676,0.0000
17883,"7410",0.0000,0.0000
17884,"7411",0.0000,0.0000
17885,"7412",0.0000,0.0000
17886,"7413",38.7520,0.0000
17887,"7414",0.5000,0.0000
17888,"7415",0.0000,0.0000
17889,"7416",0.0000,0.0000
17890,"7417",0.0000,0.0000
17891,"7418",0.0000,0.0000
17892,"7419",0.0000,0.0000
17893,"7420",12.3760,0.0000
17894,"7421",-2.4950,0.0000
17895,"7422",0.0000,0.0000
17896,"7423",6.3880,0.0000
17897,"7424",0.0000,0.0000
17898,"7425",0.0000,0.0000
17899,"7426",0.0000,0.0000
17900,"7427",58.2068,0.0000
17901,"7428",0.0000,0.0000
17902,"7429",0.0000,0.0000
17903,"7430",12.7760,0.0000
17904,"7431",43.5440,0.0000
17905,"7432",0.0000,0.0000
17906,"7433",0.0000,0.0000
17907,"7434",0.0000,0.0000
17908,"7435",0.0000,0.0000
17909,"7436",0.0000,0.0000
17910,"7437",0.0000,0.0000
17911,"7438",0.0000,0.0000
17912,"7439",27.1680,0.0000
17913,"7440",0.0000,0.0000
17914,"7441",16.8737,0.0000
17915,"7442",0.0000,0.0000
17916,"7443",0.0000,0.0000
17917,"7444",0.0000,0.0000
17918,"7445",0.0000,0.0000
17919,"7446",0.0000,0.0000
17920,"7447",53.0960,0.0000
17921,"7448",0.0000,0.0000
17922,"7449",0.0000,0.0000
17923,"7450",0.0000,0.0000
17924,"7451",0.0000,0.0000
17925,"7452",6.3840,0.0000
17926,"7453",0.0000,0.0000
17927,"7454",0.0000,0.0000
17928,"7455",0.0000,0.0000
17929,"7456",0.0000,0.0000
17930,"7457",0.0000,0.0000
17931,"7458",0.0000,0.0000
17932,"7459",59.3940,0.0000
17933,"7460",0.0000,0.0000
17934,"7461",25.2195,0.0000
17935,"7462",0.0000,0.0000
17936,"7463",0.0000,0.0000
17937,"7464",0.0000,0.0000
17938,"7465",0.0000,0.0000
17939,"7466",0.0000,0.0000
17940,"7467",14.7420,0.0000
17941,"7468",26.7650,0.0000
17942,"7469",121.9250,0.0000
17943,"7470",75.1107,0.0000
17944,"7471",29.5610,0.0000
17945,"7472",0.0000,0.0000
17946,"7473",0.0000,0.0000
17947,"7474",0.0000,0.0000
17948,"7475",18.9550,0.0000
17949,"7476",0.0000,0.0000
17950,"7477",0.0000,0.0000
17951,"7478",50.1268,0.0000
17952,"7479",0.0000,0.0000
17953,"7480",0.0000,0.0000
17954,"7481",0.0000,0.0000
17955,"7482",58.6622,0.0000
17956,"7483",67.6133,0.0000
17957,"7484",0.0000,0.0000
17958,"7485",0.0000,0.0000
17959,"7486",34.9236,0.0000
17960,"7487",0.0000,0.0000
17961,"7488",0.0000,0.0000
17962,"7489",0.0000,0.0000
17963,"7490",0.0000,0.0000
17964,"7491",55.2792,0.0000
17965,"7492",0.0000,0.0000
17966,"7493",0.0000,0.0000
17967,"7494",9.5880,0.0000
17968,"7495",0.0000,0.0000
17969,"7496",0.0000,0.0000
17970,"7497",0.0000,0.0000
17971,"7498",0.0000,0.0000
17972,"7499",19.0936,0.0000
17973,"7500",0.0000,0.0000
17974,"7501",0.0000,0.0000
17975,"7502",0.0000,0.0000
17976,"7503",0.0000,0.0000
17977,"7504",0.0000,0.0000
17978,"7505",0.0000,0.0000
17979,"7506",0.0000,0.0000
17980,"7507",0.0000,0.0000
17981,"7508",0.0000,0.0000
17982,"7509",0.0000,0.0000
17983,"7510",0.0000,0.0000
17984,"7511",0.0000,0.0000
17985,"7512",0.0000,0.0000
17986,"7513",0.0000,0.0000
17987,"7514",0.0000,0.0000
17988,"7515",0.0000,0.0000
17989,"7516",0.0000,0.0000
17990,"7517",0.0000,0.0000
17991,"7518",0.0000,0.0000
17992,"7519",0.0000,0.0000
17993,"7520",0.0000,0.0000
17994,"7521",0.0000,0.0000
17995,"7522",0.0000,0.0000
17996,"7523",0.0000,0.0000
17997,"7524",0.0000,0.0000
17998,"7525",0.0000,0.0000
17999,"7526",160.6898,0.0000
18000,"7527",0.0000,0.0000
18001,"7528",0.0000,0.0000
18002,"7529",122.2696,0.0000
18003,"7530",0.0000,0.0000
18004,"7531",0.0000,0.0000
18005,"7532",0.0000,0.0000
18006,"7533",0.0000,0.0000
18007,"7534",0.0000,0.0000
18008,"7535",0.0000,0.0000
18009,"7536",0.0000,0.0000
18010,"7537",0.0000,0.0000
18011,"7538",143.4007,0.0000
18012,"7539",0.0000,0.0000
18013,"7540",0.0000,0.0000
18014,"7541",0.0000,0.0000
18015,"7542",0.0000,0.0000
18016,"7543",0.0000,0.0000
18017,"7544",0.0000,0.0000
18018,"7545",1.5670,0.0000
18019,"7546",0.0000,0.0000
18020,"7547",85.6598,0.0000
18021,"7548",0.0000,0.0000
18022,"7549",0.0000,0.0000
18023,"7550",0.0000,0.0000
18024,"7551",0.0000,0.0000
18025,"7552",0.0000,0.0000
18026,"7553",28.7240,0.0000
18027,"7554",0.0000,0.0000
18028,"7555",26.9950,0.0000
18029,"7556",0.0000,0.0000
18030,"7557",14.0030,0.0000
18031,"7558",0.0000,0.0000
18032,"7559",0.0000,0.0000
18033,"7560",140.6745,0.0000
18034,"7561",17.5840,0.0000
18035,"7562",0.0000,0.0000
18036,"7563",0.0000,0.0000
18037,"7564",0.0000,0.0000
18038,"7565",32.3350,0.0000
18039,"7566",0.0000,0.0000
18040,"7567",0.0000,0.0000
18041,"7568",4.8435,0.0000
18042,"7569",0.5049,0.0000
18043,"7570",0.0000,0.0000
18044,"7571",0.0000,0.0000
18045,"7572",0.4817,0.0000
18046,"7573",0.0000,0.0000
18047,"7574",0.0000,0.0000
18048,"7575",71.6389,0.0000
18049,"7576",0.0000,0.0000
18050,"7577",0.0000,0.0000
18051,"7578",0.0000,0.0000
18052,"7579",134.7297,0.0000
18053,"7580",0.0000,0.0000
18054,"7581",10.3840,0.0000
18055,"7582",0.0000,0.0000
18056,"7583",0.0000,0.0000
18057,"7584",33.0960,0.0000
18058,"7585",0.0000,0.0000
18059,"7586",0.0000,0.0000
18060,"7587",0.0000,0.0000
18061,"7588",0.0000,0.0000
18062,"7589",0.0000,0.0000
18063,"7590",0.0000,0.0000
18064,"7591",6.7079,0.0000
18065,"7592",1.5960,0.0000
18066,"7593",0.0000,0.0000
18067,"7594",0.0000,0.0000
18068,"7595",0.0000,0.0000
18069,"7596",0.0000,0.0000
18070,"7597",0.0000,0.0000
18071,"7598",0.0000,0.0000
18072,"7599",0.0000,0.0000
18073,"7600",0.0000,0.0000
18074,"7601",0.0000,0.0000
18075,"7602",0.0000,0.0000
18076,"7603",0.0000,0.0000
18077,"7604",502.5218,0.0000
18078,"7605",0.0000,0.0000
18079,"7606",17.1680,0.0000
18080,"7607",0.0000,0.0000
18081,"7608",0.0000,0.0000
18082,"7609",74.9580,0.0000
18083,"7610",0.0000,0.0000
18084,"7611",57.3870,0.0000
18085,"7612",0.0000,0.0000
18086,"7613",0.0000,0.0000
18087,"7614",0.0000,0.0000
18088,"7615",0.0000,0.0000
18089,"7616",0.0000,0.0000
18090,"7617",0.0000,0.0000
18091,"7618",0.0000,0.0000
18092,"7619",0.0000,0.0000
18093,"7620",41.6138,0.0000
18094,"7621",0.0000,0.0000
18095,"7622",11.1840,0.0000
18096,"7623",0.0000,0.0000
18097,"7624",0.0000,0.0000
18098,"7625",0.0000,0.0000
18099,"7626",0.0000,0.0000
18100,"7627",0.0000,0.0000
18101,"7628",62.0656,0.0000
18102,"7629",0.0000,0.0000
18103,"7630",5.9760,0.0000
18104,"7631",0.0000,0.0000
18105,"7632",0.0000,0.0000
18106,"7633",93.7500,0.0000
18107,"7634",0.0000,0.0000
18108,"7635",0.0000,0.0000
18109,"7636",0.0000,0.0000
18110,"7637",0.0000,0.0000
18111,"7638",75.2926,0.0000
18112,"7639",0.0000,0.0000
18113,"7640",0.0000,0.0000
18114,"7641",410.7487,0.0000
18115,"7642",0.0000,0.0000
18116,"7643",0.0000,0.0000
18117,"7644",33.1626,0.0000
18118,"7645",0.0000,0.0000
18119,"7646",0.0000,0.0000
18120,"7647",0.0000,0.0000
18121,"7648",0.0000,0.0000
18122,"7649",0.0000,0.0000
18123,"7650",80.3455,0.0000
18124,"7651",0.0000,0.0000
18125,"7652",9.8440,0.0000
18126,"7653",0.0000,0.0000
18127,"7654",0.0000,0.0000
18128,"7655",0.0000,0.0000
18129,"7656",0.0000,0.0000
18130,"7657",0.0000,0.0000
18131,"7658",0.4000,0.0000
18132,"7659",0.0000,0.0000
18133,"7660",0.0000,0.0000
18134,"7661",0.0000,0.0000
18135,"7662",0.0000,0.0000
18136,"7663",306.6597,0.0000
18137,"7664",0.0000,0.0000
18138,"7665",78.8610,0.0000
18139,"7666",0.9708,0.0000
18140,"7667",130.1386,0.0000
18141,"7668",0.0000,0.0000
18142,"7669",0.0000,0.0000
18143,"7670",0.0000,0.0000
18144,"7671",0.0000,0.0000
18145,"7672",0.0000,0.0000
18146,"7673",0.0000,0.0000
18147,"7674",51.1000,0.0000
18148,"7675",0.0000,0.0000
18149,"7676",41.8579,0.0000
18150,"7677",0.0000,0.0000
18151,"7678",0.4000,0.0000
18152,"7679",1.8179,0.0000
18153,"7680",5.5870,0.0000
18154,"7681",78.8931,0.0000
18155,"7682",0.0000,0.0000
18156,"7683",0.5000,0.0000
18157,"7684",0.0000,0.0000
18158,"7685",0.0000,0.0000
18159,"7686",5.1880,0.0000
18160,"7687",0.0000,0.0000
18161,"7688",0.0000,0.0000
18162,"7689",0.0000,0.0000
18163,"7690",0.0000,0.0000
18164,"7691",0.0000,0.0000
18165,"7692",0.0000,0.0000
18166,"7693",0.0000,0.0000
18167,"7694",160.0147,0.0000
18168,"7695",0.0000,0.0000
18169,"7696",2.9950,0.0000
18170,"7697",238.9946,0.0000
18171,"7698",0.0000,0.0000
18172,"7699",0.0000,0.0000
18173,"7700",0.0000,0.0000
18174,"7701",0.0000,0.0000
18175,"7702",57.6960,0.0000
18176,"7703",0.0000,0.0000
18177,"7704",0.0000,0.0000
18178,"7705",0.0000,0.0000
18179,"7706",0.0000,0.0000
18180,"7707",0.0000,0.0000
18181,"7708",0.0000,0.0000
18182,"7709",1.4631,0.0000
18183,"7710",0.0000,0.0000
18184,"7711",0.0000,0.0000
18185,"7712",0.0000,0.0000
18186,"7713",1.9960,0.0000
18187,"7714",0.0000,0.0000
18188,"7715",0.0000,0.0000
18189,"7716",2.7960,0.0000
18190,"7717",108.5685,0.0000
18191,"7718",0.0000,0.0000
18192,"7719",7.3235,0.0000
18193,"7720",0.0000,0.0000
18194,"7721",0.0000,0.0000
18195,"7722",54.5523,0.0000
18196,"7723",0.0000,0.0000
18197,"7724",0.0000,0.0000
18198,"7725",0.0000,0.0000
18199,"7726",0.0000,0.0000
18200,"7727",0.0000,0.0000
18201,"7728",78.8090,0.0000
18202,"7729",111.2640,0.0000
18203,"7730",0.0000,0.0000
18204,"7731",80.0822,0.0000
18205,"7732",0.0000,0.0000
18206,"7733",0.0000,0.0000
18207,"7734",34.1957,0.0000
18208,"7735",0.0000,0.0000
18209,"7736",0.0000,0.0000
18210,"7737",3.6983,0.0000
18211,"7738",166.3188,0.0000
18212,"7739",0.0000,0.0000
18213,"7740",30.3294,0.0000
18214,"7741",0.0000,0.0000
18215,"7742",0.0000,0.0000
18216,"7743",0.0000,0.0000
18217,"7744",0.0000,0.0000
18218,"7745",0.0000,0.0000
18219,"7746",53.6928,0.0000
18220,"7747",0.0000,0.0000
18221,"7748",0.0000,0.0000
18222,"7749",0.0000,0.0000
18223,"7750",46.3300,0.0000
18224,"7751",0.0000,0.0000
18225,"7752",0.0000,0.0000
18226,"7753",37.1062,0.0000
18227,"7754",2.2509,0.0000
18228,"7755",0.0000,0.0000
18229,"7756",0.0000,0.0000
18230,"7757",0.0000,0.0000
18231,"7758",0.0000,0.0000
18232,"7759",0.0000,0.0000
18233,"7760",39.7964,0.0000
18234,"7761",0.0000,0.0000
18235,"7762",0.0000,0.0000
18236,"7763",0.0000,0.0000
18237,"7764",0.0000,0.0000
18238,"7765",0.0000,0.0000
18239,"7766",7.9880,0.0000
18240,"7767",0.0000,0.0000
18241,"7768",0.0000,0.0000
18242,"7769",60.2760,0.0000
18243,"7770",12.6163,0.0000
18244,"7771",154.6017,0.0000
18245,"7772",0.0000,0.0000
18246,"7773",0.0000,0.0000
18247,"7774",0.0000,0.0000
18248,"7775",126.2603,0.0000
18249,"7776",0.0000,0.0000
18250,"7777",0.0000,0.0000
18251,"7778",0.0000,0.0000
18252,"7779",0.0000,0.0000
18253,"7780",3.1920,0.0000
18254,"7781",0.0000,0.0000
18255,"7782",0.0000,0.0000
18256,"7783",0.0000,0.0000
18257,"7784",0.0000,0.0000
18258,"7785",0.0000,0.0000
18259,"7786",0.0000,0.0000
18260,"7787",0.0000,0.0000
18261,"7788",0.0000,0.0000
18262,"7789",0.0000,0.0000
18263,"7790",0.0000,0.0000
18264,"7791",0.0000,0.0000
18265,"7792",0.0000,0.0000
18266,"7793",1.3515,0.0000
18267,"7794",0.0000,0.0000
18268,"7795",0.0000,0.0000
18269,"7796",0.0000,0.0000
18270,"7797",2.8187,0.0000
18271,"7798",0.0000,0.0000
18272,"7799",0.0000,0.0000
18273,"7800",5.6399,0.0000
18274,"7801",0.0000,0.0000
18275,"7802",0.0000,0.0000
18276,"7803",0.0000,0.0000
18277,"7804",0.0000,0.0000
18278,"7805",0.0000,0.0000
18279,"7806",36.9150,0.0000
18280,"7807",0.0000,0.0000
18281,"7808",12.4800,0.0000
18282,"7809",3.8190,0.0000
18283,"7810",0.0000,0.0000
18284,"7811",0.0000,0.0000
18285,"7812",0.0000,0.0000
18286,"7813",0.0000,0.0000
18287,"7814",0.0000,0.0000
18288,"7815",0.0000,0.0000
18289,"7816",23.9193,0.0000
18290,"7817",0.0000,0.0000
18291,"7818",79.4972,0.0000
18292,"7819",0.0000,0.0000
18293,"7820",0.0000,0.0000
18294,"7821",0.0000,0.0000
18295,"7822",0.0000,0.0000
18296,"7823",163.6926,0.0000
18297,"7824",0.0000,0.0000
18298,"7825",0.0000,0.0000
18299,"7826",0.0000,0.0000
18300,"7827",0.0000,0.0000
18301,"7828",0.0000,0.0000
18302,"7829",0.0000,0.0000
18303,"7830",3.8308,0.0000
18304,"7831",75.5518,0.0000
18305,"7832",0.0000,0.0000
18306,"7833",86.4986,0.0000
18307,"7834",51.9440,0.0000
18308,"7835",0.0000,0.0000
18309,"7836",15.2554,0.0000
18310,"7837",0.0000,0.0000
18311,"7838",20.3880,0.0000
18312,"7839",0.0000,0.0000
18313,"7840",0.0000,0.0000
18314,"7841",0.0000,0.0000
18315,"7842",0.0000,0.0000
18316,"7843",0.0000,0.0000
18317,"7844",0.0000,0.0000
18318,"7845",0.0000,0.0000
18319,"7846",0.0000,0.0000
18320,"7847",0.8458,0.0000
18321,"7848",0.0000,0.0000
18322,"7849",0.0000,0.0000
18323,"7850",0.0000,0.0000
18324,"7851",0.0000,0.0000
18325,"7852",0.0000,0.0000
18326,"7853",0.0000,0.0000
18327,"7854",0.0000,0.0000
18328,"7855",69.8969,0.0000
18329,"7856",0.0000,0.0000
18330,"7857",0.0000,0.0000
18331,"7858",0.0000,0.0000
18332,"7859",0.0000,0.0000
18333,"7860",0.0000,0.0000
18334,"7861",0.0000,0.0000
18335,"7862",0.0000,0.0000
18336,"7863",101.7440,0.0000
18337,"7864",0.0000,0.0000
18338,"7865",0.0000,0.0000
18339,"7866",0.0000,0.0000
18340,"7867",1.1960,0.0000
18341,"7868",0.0000,0.0000
18342,"7869",0.0000,0.0000
18343,"7870",0.0000,0.0000
18344,"7871",0.0000,0.0000
18345,"7872",122.0177,0.0000
18346,"7873",0.5000,0.0000
18347,"7874",4.4900,0.0000
18348,"7875",0.0000,0.0000
18349,"7876",0.0000,0.0000
18350,"7877",0.0000,0.0000
18351,"7878",0.0000,0.0000
18352,"7879",45.3476,0.0000
18353,"7880",27.7102,0.0000
18354,"7881",0.0000,0.0000
18355,"7882",0.0000,0.0000
18356,"7883",1.6270,0.0000
18357,"7884",0.0000,0.0000
18358,"7885",0.0000,0.0000
18359,"7886",0.0000,0.0000
18360,"7887",0.0000,0.0000
18361,"7888",0.0000,0.0000
18362,"7889",185.6605,0.0000
18363,"7890",0.0000,0.0000
18364,"7891",0.0000,0.0000
18365,"7892",0.0000,0.0000
18366,"7893",1.2419,0.0000
18367,"7894",0.0000,0.0000
18368,"7895",229.2085,0.0000
18369,"7896",24.2663,0.0000
18370,"7897",0.0000,0.0000
18371,"7898",0.0000,0.0000
18372,"7899",0.0000,0.0000
18373,"7900",0.0000,0.0000
18374,"7901",0.0000,0.0000
18375,"7902",0.0000,0.0000
18376,"7903",0.0000,0.0000
18377,"7904",0.0000,0.0000
18378,"7905",0.0000,0.0000
18379,"7906",0.0000,0.0000
18380,"7907",0.0000,0.0000
18381,"7908",0.0000,0.0000
18382,"7909",1.9950,0.0000
18383,"7910",137.5553,0.0000
18384,"7911",0.0000,0.0000
18385,"7912",45.5818,0.0000
18386,"7913",31.0312,0.0000
18387,"7914",0.0000,0.0000
18388,"7915",0.0000,0.0000
18389,"7916",0.0000,0.0000
18390,"7917",0.0000,0.0000
18391,"7918",0.0000,0.0000
18392,"7919",0.0000,0.0000
18393,"7920",0.0000,0.0000
18394,"7921",0.0000,0.0000
18395,"7922",0.0000,0.0000
18396,"7923",0.5000,0.0000
18397,"7924",0.0000,0.0000
18398,"7925",75.8228,0.0000
18399,"7926",27.9600,0.0000
18400,"7927",67.2862,0.0000
18401,"7928",0.0000,0.0000
18402,"7929",83.1997,0.0000
18403,"7930",0.0000,0.0000
18404,"7931",0.0000,0.0000
18405,"7932",0.0000,0.0000
18406,"7933",0.0000,0.0000
18407,"7934",0.5000,0.0000
18408,"7935",143.2523,0.0000
18409,"7936",35.9240,0.0000
18410,"7937",87.9491,0.0000
18411,"7938",0.0000,0.0000
18412,"7939",0.0000,0.0000
18413,"7940",0.0000,0.0000
18414,"7941",3.9960,0.0000
18415,"7942",0.0000,0.0000
18416,"7943",0.0000,0.0000
18417,"7944",0.0000,0.0000
18418,"7945",11.3920,0.0000
18419,"7946",0.0000,0.0000
18420,"7947",0.0000,0.0000
18421,"7948",51.6285,0.0000
18422,"7949",4.5400,0.0000
18423,"7950",0.0000,0.0000
18424,"7951",0.0000,0.0000
18425,"7952",0.0000,0.0000
18426,"7953",0.0000,0.0000
18427,"7954",0.0000,0.0000
18428,"7955",0.0000,0.0000
18429,"7956",0.0000,0.0000
18430,"7957",0.0000,0.0000
18431,"7958",0.0000,0.0000
18432,"7959",0.0000,0.0000
18433,"7960",0.0000,0.0000
18434,"7961",0.0000,0.0000
18435,"7962",0.0000,0.0000
18436,"7963",0.0000,0.0000
18437,"7964",0.0000,0.0000
18438,"7965",0.0000,0.0000
18439,"7966",0.4000,0.0000
18440,"7967",122.1421,0.0000
18441,"7968",-2.0000,0.0000
18442,"7969",20.1047,0.0000
18443,"7970",64.0688,0.0000
18444,"7971",47.9645,0.0000
18445,"7972",0.0000,0.0000
18446,"7973",0.0000,0.0000
18447,"7974",53.8538,0.0000
18448,"7975",343.1129,0.0000
18449,"7976",40.9759,0.0000
18450,"7977",280.5386,0.0000
18451,"7978",27.4359,0.0000
18452,"7979",13.9750,0.0000
18453,"7980",20.2999,0.0000
18454,"7981",123.2019,0.0000
18455,"7982",29.7359,0.0000
18456,"7983",0.0000,0.0000
18457,"7984",0.0000,0.0000
18458,"7985",36.5007,0.0000
18459,"7986",43.1270,0.0000
18460,"7987",0.0000,0.0000
18461,"7988",0.0000,0.0000
18462,"7989",13.1025,0.0000
18463,"7990",0.0000,0.0000
18464,"7991",0.0000,0.0000
18465,"7992",0.0000,0.0000
18466,"7993",0.0000,0.0000
18467,"7994",60.4466,0.0000
18468,"7995",65.5320,0.0000
18469,"7996",0.0000,0.0000
18470,"7997",0.0000,0.0000
18471,"7998",0.0000,0.0000
18472,"7999",0.0000,0.0000
18473,"8000",135.1248,0.0000
18474,"8001",12.5038,0.0000
18475,"8002",0.0000,0.0000
18476,"8003",0.0000,0.0000
18477,"8004",101.6212,0.0000
18478,"8005",0.0000,0.0000
18479,"8006",0.0000,0.0000
18480,"8007",0.0000,0.0000
18481,"8008",0.0000,0.0000
18482,"8009",56.9000,0.0000
18483,"8010",30.2650,0.0000
18484,"8011",0.0000,0.0000
18485,"8012",0.0000,0.0000
18486,"8013",55.7759,0.0000
18487,"8014",0.0000,0.0000
18488,"8015",0.0000,0.0000
18489,"8016",28.6940,0.0000
18490,"8017",34.7331,0.0000
18491,"8018",0.0000,0.0000
18492,"8019",68.4318,0.0000
18493,"8020",0.9000,0.0000
18494,"8021",0.0000,0.0000
18495,"8022",81.4323,0.0000
18496,"8023",0.0000,0.0000
18497,"8024",169.7017,0.0000
18498,"8025",0.0000,0.0000
18499,"8026",0.4000,0.0000
18500,"8027",0.0000,0.0000
18501,"8028",0.0000,0.0000
18502,"8029",0.0000,0.0000
18503,"8030",0.0000,0.0000
18504,"8031",0.0000,0.0000
18505,"8032",0.0000,0.0000
